familia,unidade_geografica,ano,variavel,valor,unidade_medida,selo,nivel_fonte,fonte,metodo,nota
forma_urbana,moatize_vila,2025,indice_forma_medio_urbano,1.2849,adimensional,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=10247. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2000,largest_patch_index_pct_urbano,0.0574,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=2979. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2005,largest_patch_index_pct_urbano,0.0992,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2005_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=4262. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2010,largest_patch_index_pct_urbano,0.14,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=5042. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,moatize_vila,2015,largest_patch_index_pct_urbano,0.2211,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=8255. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2020,largest_patch_index_pct_urbano,0.2451,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=9004. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2025,largest_patch_index_pct_urbano,0.3081,%,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=10247. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2023,n_edificacoes,60756,contagem,observado,A,"Google Open Buildings v3, recorte AOI — data/raw/open_buildings_v3_aoi.csv (ver data/raw/open_buildings_v3_aoi.csv.meta.json)","Google Open Buildings v3, edificações atribuídas ao ponto-sede mais próximo (mesma partição de Voronoi das demais métricas de forma urbana), confidence >= 0,65 (piso do próprio recorte, ver docstring).","Epoch de Open Buildings v3 aproximado como 2023 (Google não publica data de aquisição por edifício nesta AOI). Não é série temporal — comparável só ao ano informado. Inclui edificações do povoado '25 de Setembro' (geometry: null, não localizável), atribuídas a moatize por proximidade — não separável de crescimento orgânico com os dados disponíveis (restrição 3). confiança mín/méd/máx na unidade: 0.65/0.78/0.96. Sensível à comissão do mapa (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Não interpretar como medição absoluta livre de erro."
forma_urbana,moatize_vila,2000,n_manchas_urbano,70.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2000_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=2979. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2005,n_manchas_urbano,78.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2005_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=4262. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2010,n_manchas_urbano,90.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2010_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=5042. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida. 2010 usa Landsat 7 SLC-off (docs/ADR/0005): 26,64% dos pixels da AOI têm menos de 4 observações válidas no composto de estação seca (data/interim/slc_off_2010_cobertura.csv). Métricas derivadas da classificação própria de 2010 (ou de período que usa 2010 como t0/t1) herdam essa cobertura desigual — não é um viés de comissão adicional, é ruído de amostragem de composto que pode inflar heterogeneidade espacial espúria (manchas, densidade de borda, tipologia)."
forma_urbana,moatize_vila,2015,n_manchas_urbano,104.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2015_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=8255. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2020,n_manchas_urbano,104.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2020_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=9004. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2025,n_manchas_urbano,141.0,n,observado,A,pylandstats 3.1.0 sobre data/processed/imagery/urbano_2025_30m_32736.tif,"Landscape binário (classe=camada, res=30m), pylandstats.Landscape, neighborhood_rule='8' (padrão).","n_pixels_camada=10247. Sensível à comissão medida (acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é.) Comissão tende a inflar n_manchas/densidade_borda e a deprimir tamanho médio de mancha/largest_patch_index — direção declarada, magnitude não corrigida."
forma_urbana,moatize_vila,2005,prop_borda_desde_2000,0.5964,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=674.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2010,prop_borda_desde_2005,0.6683,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=995.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2015,prop_borda_desde_2010,0.7505,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=2405.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2020,prop_borda_desde_2015,0.6471,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=18000.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2025,prop_borda_desde_2020,0.7703,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=18943.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2005,prop_infill_desde_2000,0.3887,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=674.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2010,prop_infill_desde_2005,0.2281,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=995.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2015,prop_infill_desde_2010,0.1813,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=2405.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2020,prop_infill_desde_2015,0.0395,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=18000.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
forma_urbana,moatize_vila,2025,prop_infill_desde_2020,0.0897,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=18943.,"proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo). RESSALVA DE CHURN (docs/ADR/0013): a identidade pixel a pixel de `urbano` troca 31–54% entre anos-âncora — a área é utilizável, a localização não. Toda tipologia depende de QUAL pixel mudou, logo herda essa instabilidade."
